STALPBR,BKCLASS,ZIPBR,DEPSUM,MSABR,UNINUMBR,ASSET,CNTYNAMB,ADDRESBR,YEAR,STCNTYBR,DEPSUMBR,MSANAMB,CERT,CITYBR,BRNUM,ID
GA,NM,30132,76519,12060,433572.0,91463,Paulding,18 Georgia Heritage Place,2007,13223,56482,"Atlanta-Sandy Springs-Roswell, GA",58005,Dallas,0,2007_58005_0
GA,NM,30411,76446,0,10426.0,89554,Wheeler,313 W. Main St.,2013,13309,35459,,16228,Alamo,0,2013_16228_0
GA,NM,31816,76443,12060,11000.0,80665,Meriwether,142 W Main St,2024,13199,76443,"Atlanta-Sandy Springs-Roswell, GA",16916,Manchester,0,2024_16916_0
GA,NM,31017,76437,31420,10136.0,86642,Twiggs,959 Main St,2024,13289,76437,"Macon-Bibb County, GA",15904,Allentown,0,2024_15904_0
GA,NM,30680,76405,12060,60758.0,88107,Barrow,65 East May Street,2005,13013,76405,"Atlanta-Sandy Springs-Roswell, GA",34594,Winder,0,2005_34594_0
GA,NM,30401,76400,0,13195.0,87322,Emanuel,211 North Main Street,1998,13107,70900,,19389,Swainsboro,0,1998_19389_0
GA,NM,30214,76360,12060,46306.0,91226,Fayette,675 North Jefferson Davis Drive,1997,13113,76360,"Atlanta-Sandy Springs-Roswell, GA",33074,Fayetteville,0,1997_33074_0
GA,NM,30456,76346,12260,10476.0,84398,Burke,731 Charles Perry Ave,2012,13033,20335,"Augusta-Richmond County, GA-SC",16288,Sardis,0,2012_16288_0
GA,NM,30214,76342,12060,46306.0,87530,Fayette,675 North Jefferson Davis Drive,1996,13113,76342,"Atlanta-Sandy Springs-Roswell, GA",33074,Fayetteville,0,1996_33074_0
GA,N,31643,76325,46660,9214.0,93992,Brooks,100 East Stevens Street,2007,13027,76325,"Valdosta, GA",14731,Quitman,0,2007_14731_0
GA,NM,30214,76282,12060,457849.0,94721,Fayette,131 Gingercake Road,2009,13113,76282,"Atlanta-Sandy Springs-Roswell, GA",58599,Fayetteville,0,2009_58599_0
GA,NM,30022,76281,12060,80251.0,92947,Fulton,11140 State Bridge Road,2002,13121,76281,"Atlanta-Sandy Springs-Roswell, GA",35469,Alpharetta,0,2002_35469_0
GA,NM,30741,76268,16860,12804.0,85264,Walker,316 Chickamauga Avenue,1996,13295,68415,"Chattanooga, TN-GA",18959,Rossville,0,1996_18959_0
GA,NM,31321,76209,42340,9868.0,93993,Bryan,250 West Bacon Street,2007,13029,56128,"Savannah, GA",15580,Pembroke,0,2007_15580_0
GA,NM,31742,76208,10500,78226.0,91337,Terrell,250 East Lee Street,2000,13273,68588,"Albany, GA",35320,Dawson,0,2000_35320_0
GA,NM,31622,76184,0,121.0,88158,Berrien,N/S Railroad Street,2007,13019,21152,,155,Alapaha,0,2007_155_0
GA,NM,31728,76170,0,5397.0,82778,Grady,South Broad Street,1994,13131,59867,,8483,Cairo,0,1994_8483_0
GA,NM,30642,76160,0,3891.0,96601,Greene,202-A South Main Street,2014,13133,59405,,5709,Greensboro,0,2014_5709_0
GA,NM,30540,76153,0,3873.0,85131,Gilmer,5 Broad Street,1999,13123,65532,,5688,Ellijay,0,1999_5688_0
GA,NM,30411,76115,0,10426.0,88435,Wheeler,313 W. Main St.,2014,13309,35840,,16228,Alamo,0,2014_16228_0
GA,NM,30084,76101,12060,47180.0,91031,DeKalb,3333 Lawrenceville Highway,1999,13089,65524,"Atlanta-Sandy Springs-Roswell, GA",33474,Tucker,0,1999_33474_0
GA,NM,31516,76095,0,10658.0,85178,Pierce,Main Street,1996,13229,52981,,16498,Blackshear,0,1996_16498_0
GA,NM,39846,76090,0,3871.0,80459,Calhoun,476 Turner St,2025,13037,76090,,5686,Edison,0,2025_5686_0
GA,NM,31622,76085,0,121.0,86838,Berrien,N/S Railroad Street,2006,13019,20687,,155,Alapaha,0,2006_155_0
GA,NM,31510,76063,0,9967.0,85180,Bacon,501 West 12th Street,2011,13005,58569,,15699,Alma,0,2011_15699_0
GA,SA,30642,76011,0,6425.0,83902,Greene,201 South Main Street,1997,13133,54678,,10053,Greensboro,0,1997_10053_0
GA,NM,31014,75961,0,10464.0,87886,Bleckley,124 East Dykes Street,2018,13023,53929,,16275,Cochran,0,2018_16275_0
GA,NM,30401,75959,0,13195.0,85688,Emanuel,211 North Main Street,1999,13107,70642,,19389,Swainsboro,0,1999_19389_0
GA,NM,30240,75927,0,32025.0,79220,Troup,201 Broad Street,2019,13285,47736,,25796,Lagrange,0,2019_25796_0
GA,NM,30025,75911,12060,3890.0,83369,Walton,112 North Cherokee,2003,13297,50005,"Atlanta-Sandy Springs-Roswell, GA",5708,Social Circle,0,2003_5708_0
GA,NM,30817,75910,12260,561.0,97586,Lincoln,U.S. Hwy. 378 & Ward Ave.,2005,13181,58887,"Augusta-Richmond County, GA-SC",879,Lincolnton,0,2005_879_0
GA,NM,31064,75900,12060,1416.0,83407,Jasper,141 Green Street,2004,13159,75900,"Atlanta-Sandy Springs-Roswell, GA",2145,Monticello,0,2004_2145_0
GA,N,30830,75880,12260,1429.0,100861,Burke,Liberty Street,2008,13033,75880,"Augusta-Richmond County, GA-SC",2160,Waynesboro,0,2008_2160_0
GA,NM,30132,75877,12060,433572.0,84641,Paulding,18 Georgia Heritage Place,2010,13223,58499,"Atlanta-Sandy Springs-Roswell, GA",58005,Dallas,0,2010_58005_0
GA,NM,30642,75797,0,3891.0,91659,Greene,202-A South Main Street,2018,13133,75797,,5709,Greensboro,0,2018_5709_0
GA,SA,30125,75766,0,43678.0,88885,Polk,120 N. Main Street,1995,13233,68149,,30844,Cedartown,0,1995_30844_0
GA,NM,30135,75757,12060,363787.0,85037,Douglas,9464 Highway 5,2004,13097,75757,"Atlanta-Sandy Springs-Roswell, GA",57448,Douglasville,0,2004_57448_0
GA,N,31061,75752,0,40323.0,86659,Baldwin,2525 North Columbia Street,2000,13009,74416,,27543,Milledgeville,0,2000_27543_0
GA,NM,31602,75744,46660,358181.0,83109,Lowndes,701 Wildwood Plantation Dr.,2003,13185,45686,"Valdosta, GA",57127,Valdosta,0,2003_57127_0
GA,NM,31816,75734,12060,11000.0,83089,Meriwether,142 W Main St,2025,13199,75734,"Atlanta-Sandy Springs-Roswell, GA",16916,Manchester,0,2025_16916_0
GA,NM,31714,75695,0,5106.0,84213,Turner,500 East Washington Avenue,1996,13287,75695,,8023,Ashburn,0,1996_8023_0
GA,NM,30233,75649,12060,13053.0,86198,Butts,210 South Oak Street,1996,13035,72890,"Atlanta-Sandy Springs-Roswell, GA",19237,Jackson,0,1996_19237_0
GA,NM,30060,75643,12060,77689.0,84455,Cobb,833 South Cobb Drive,2004,13067,75643,"Atlanta-Sandy Springs-Roswell, GA",35299,Marietta,0,2004_35299_0
GA,NM,30721,75627,19140,56259.0,85034,Whitfield,118 North Hamilton Street,2002,13313,67679,"Dalton, GA",34116,Dalton,0,2002_34116_0
GA,N,31643,75611,46660,9214.0,87180,Brooks,100 East Stevens Street,2005,13027,75611,"Valdosta, GA",14731,Quitman,0,2005_14731_0
GA,NM,30752,75605,16860,11518.0,81749,Dade,12634 North Main Street,2008,13083,75605,"Chattanooga, TN-GA",17543,Trenton,0,2008_17543_0
GA,NM,30642,75567,0,3891.0,98362,Greene,202-A South Main Street,2012,13133,57431,,5709,Greensboro,0,2012_5709_0
GA,NM,31768,75559,0,14145.0,82426,Colquitt,225 South Main Street,1994,13071,61772,,20504,Moultrie,0,1994_20504_0
GA,NM,30662,75542,0,10086.0,87569,Franklin,861 Church Street,1995,13119,61194,,15846,Royston,0,1995_15846_0
GA,NM,39840,75508,0,1426.0,84347,Randolph,81 Court St,2020,13243,62788,,2157,Cuthbert,0,2020_2157_0
GA,NM,30540,75453,0,3873.0,87385,Gilmer,5 Broad Street,2000,13123,64360,,5688,Ellijay,0,2000_5688_0
GA,SA,30213,75451,12060,127.0,84740,Fulton,65 Washington St,1997,13121,55122,"Atlanta-Sandy Springs-Roswell, GA",161,Fairburn,0,1997_161_0
GA,NM,30474,75398,0,9113.0,93402,Toombs,300 East First Street,1997,13279,66293,,14580,Vidalia,0,1997_14580_0
GA,SM,30642,75393,0,3891.0,92188,Greene,202-A South Main Street,2005,13133,56545,,5709,Greensboro,0,2005_5709_0
GA,NM,30058,75377,12060,138.0,82346,DeKalb,3065 Stone Mountain Street,1999,13089,52763,"Atlanta-Sandy Springs-Roswell, GA",173,Lithonia,0,1999_173_0
GA,NM,30642,75350,0,3891.0,95103,Greene,202-A South Main Street,2015,13133,59527,,5709,Greensboro,0,2015_5709_0
GA,NM,30677,75300,12020,12064.0,84581,Oconee,Main Street,1995,13219,62005,"Athens-Clarke County, GA",18143,Watkinsville,0,1995_18143_0
GA,NM,30411,75289,0,10426.0,91559,Wheeler,49 W. Main St.,2019,13309,38823,,16228,Alamo,0,2019_16228_0
GA,NM,31791,75268,10500,44926.0,85011,Worth,601 North Main Street,2001,13321,51469,"Albany, GA",32092,Sylvester,0,2001_32092_0
GA,SA,31513,75228,0,42164.0,90731,Appling,219 E. Parker St.,1994,13001,43377,,29330,Baxley,0,1994_29330_0
GA,NM,31632,75217,46660,7676.0,83154,Lowndes,120 West Main Street,2001,13185,27524,"Valdosta, GA",12079,Hahira,0,2001_12079_0
GA,NM,31096,75201,0,3883.0,79090,Johnson,156 N Bradford St,2022,13167,75201,,5699,Wrightsville,0,2022_05699_0
GA,NM,30456,75183,12260,10476.0,83667,Burke,731 Charles Perry Ave,2013,13033,20042,"Augusta-Richmond County, GA-SC",16288,Sardis,0,2013_16288_0
GA,NM,39823,75160,0,10057.0,90020,Early,12347 Columbia Street,2010,13099,57761,,15813,Blakely,0,2010_15813_0
GA,N,31833,75152,0,154.0,130279,Troup,3rd Avenue and West 10th Street,1995,13285,75152,,192,West Point,0,1995_192_0
GA,NM,30130,75130,12060,56988.0,82986,Forsyth,"501 Tri-County Plaza, Highways 9 and 20",2001,13117,66087,"Atlanta-Sandy Springs-Roswell, GA",34229,Cumming,0,2001_34229_0
GA,NM,31513,75123,0,13403.0,85510,Appling,72 East Parker Street,2016,13001,75123,,19604,Baxley,0,2016_19604_0
GA,NM,31639,75121,0,10166.0,83558,Berrien,301 South Davis Street,1998,13019,73432,,15934,Nashville,0,1998_15934_0
GA,NM,30752,75121,16860,11518.0,80727,Dade,12634 North Main Street,2007,13083,75121,"Chattanooga, TN-GA",17543,Trenton,0,2007_17543_0
GA,SM,30642,75104,0,3891.0,93557,Greene,202-A South Main Street,2006,13133,55577,,5709,Greensboro,0,2006_5709_0
GA,NM,30269,75102,12060,45541.0,83665,Fayette,300 Peachtree Parkway South,1995,13113,51468,"Atlanta-Sandy Springs-Roswell, GA",32706,Peachtree City,0,1995_32706_0
GA,NM,31730,75101,0,6440.0,85426,Mitchell,21 North Harney Street,2010,13205,75101,,10072,Camilla,0,2010_10072_0
GA,NM,39846,75067,0,3871.0,80553,Calhoun,476 Turner St,2024,13037,75067,,5686,Edison,0,2024_5686_0
GA,SA,30339,75047,12060,61193.0,90970,Cobb,"2410 Paces Ferry Road, Suite 190",2002,13067,75047,"Atlanta-Sandy Springs-Roswell, GA",34682,Atlanta,0,2002_34682_0
GA,N,31728,75028,0,13258.0,86597,Grady,"First Street and First Avenue, N.E.",1995,13131,50643,,19457,Cairo,0,1995_19457_0
GA,NM,30258,75023,12060,5806.0,83625,Pike,120 Spring Rd,2025,13231,33147,"Atlanta-Sandy Springs-Roswell, GA",9070,Molena,0,2025_9070_0
GA,NM,30741,75013,16860,12804.0,83888,Walker,316 Chickamauga Avenue,1995,13295,67718,"Chattanooga, TN-GA",18959,Rossville,0,1995_18959_0
GA,NM,31024,75006,0,5805.0,88432,Putnam,Marion Street,1997,13237,75006,,9069,Eatonton,0,1997_9069_0
GA,NM,30446,74965,0,3888.0,82486,Screven,Broad and Church Streets,2005,13251,51465,,5704,Newington,0,2005_5704_0
GA,SA,31779,74938,0,42191.0,82559,Mitchell,134 Hand Ave. W.,2009,13205,46988,,29357,Pelham,0,2009_29357_0
GA,NM,30742,74915,16860,13014.0,81197,Catoosa,240 Battlefield Parkway,1996,13047,53537,"Chattanooga, TN-GA",19195,Fort Oglethorpe,0,1996_19195_0
GA,NM,30655,74847,12060,445220.0,91322,Walton,1901 West Spring Street,2009,13297,74847,"Atlanta-Sandy Springs-Roswell, GA",58274,Monroe,0,2009_58274_0
GA,NM,31001,74800,0,11169.0,87362,Wilcox,105 Depot Street,2017,13315,26043,,17126,Abbeville,0,2017_17126_0
GA,NM,31204,74709,31420,457427.0,113252,Bibb,4740 Log Cabin Drive,2014,13021,40678,"Macon, GA",58584,Macon,0,2014_58584_0
GA,NM,30528,74702,0,15564.0,82309,White,153 East Kytle Street,1996,13311,74702,,22357,Cleveland,0,1996_22357_0
GA,NM,39845,74685,0,78225.0,92115,Seminole,113-115 West Second Street,2019,13253,61576,,35319,Donalsonville,0,2019_35319_0
GA,NM,31639,74647,0,10166.0,84061,Berrien,301 South Davis Street,1999,13019,72873,,15934,Nashville,0,1999_15934_0
GA,SM,31321,74641,42340,9868.0,91941,Bryan,250 West Bacon Street,2003,13029,51443,"Savannah, GA",15580,Pembroke,0,2003_15580_0
GA,NM,30401,74621,0,7209.0,84791,Emanuel,121 North Main Street,2004,13107,58762,,11295,Swainsboro,0,2004_11295_0
GA,NM,30446,74586,0,3888.0,82682,Screven,Broad and Church Streets,2015,13251,52160,,5704,Newington,0,2015_5704_0
GA,NM,30833,74583,0,12987.0,81101,Jefferson,300 Broad Street,2011,13163,53200,,19163,Wrens,0,2011_19163_0
GA,NM,30824,74568,12260,39894.0,103908,McDuffie,110 East Hill Street,2000,13189,36380,"Augusta-Richmond County, GA-SC",27423,Thomson,0,2000_27423_0
GA,NM,30214,74565,12060,141.0,85165,Fayette,710 North Glynn Street,2007,13113,16145,"Atlanta-Sandy Springs-Roswell, GA",178,Fayetteville,0,2007_178_0
GA,NM,30467,74562,0,10610.0,88311,Screven,104 North Main Street,2002,13251,43246,,16440,Sylvania,0,2002_16440_0
GA,NM,30030,74542,12060,38823.0,83644,DeKalb,1221 Clairmont Road,1999,13089,74542,"Atlanta-Sandy Springs-Roswell, GA",27122,Decatur,0,1999_27122_0
GA,NM,30223,74537,12060,41947.0,85659,Spalding,505 South Hill Street,1994,13255,70694,"Atlanta-Sandy Springs-Roswell, GA",29113,Griffin,0,1994_29113_0
GA,NM,30084,74530,12060,466527.0,88696,DeKalb,3953 Lavista Road,2013,13089,74530,"Atlanta-Sandy Springs-Roswell, GA",58750,Tucker,0,2013_58750_0
GA,SA,31632,74462,46660,10440.0,95403,Lowndes,110 W. Main St.,2002,13185,13180,"Valdosta, GA",16246,Hahira,0,2002_16246_0
GA,NM,30742,74453,16860,13014.0,83640,Catoosa,625 Battlefield Parkway,2000,13047,54203,"Chattanooga, TN-GA",19195,Fort Oglethorpe,0,2000_19195_0
GA,NM,30458,74441,0,10802.0,82367,Bulloch,139 and 201 North Main Street,2000,13031,44881,,16673,Statesboro,0,2000_16673_0
GA,N,30188,74439,12060,45547.0,80551,Cherokee,6395 East Alabama Road,1996,13057,54739,"Atlanta-Sandy Springs-Roswell, GA",32711,Woodstock,0,1996_32711_0
GA,NM,31650,74424,0,11128.0,85205,Atkinson,6 Fleetwood Ave E,2020,13003,37749,,17073,Willacoochee,0,2020_17073_0
GA,NM,31816,74423,12060,11000.0,83063,Meriwether,142 West Main Street,2015,13199,74423,"Atlanta-Sandy Springs-Roswell, GA",16916,Manchester,0,2015_16916_0
GA,NM,31520,74395,15260,46169.0,86031,Glynn,2812 Cypress Mill Road,1996,13127,74395,"Brunswick, GA",32988,Brunswick,0,1996_32988_0
GA,NM,30721,74358,19140,56259.0,81535,Whitfield,118 North Hamilton Street,1998,13313,74358,"Dalton, GA",34116,Dalton,0,1998_34116_0
GA,NM,31723,74329,0,9798.0,86392,Early,218 South Main Street,2000,13099,53495,,15496,Blakely,0,2000_15496_0
GA,NM,31029,74321,31420,122.0,80629,Monroe,1 East Main Street,2006,13207,58739,"Macon, GA",156,Forsyth,0,2006_156_0
GA,NM,31750,74269,0,56308.0,84637,Ben Hill,103 West Roanoke Drive,2005,13017,74269,,34160,Fitzgerald,0,2005_34160_0
GA,NM,30817,74127,12260,561.0,95714,Lincoln,U.S. Hwy. 378 & Ward Ave.,2003,13181,56820,"Augusta-Richmond County, GA-SC",879,Lincolnton,0,2003_879_0
GA,NM,31082,74116,0,1423.0,84042,Washington,216 North Harris Street,1998,13303,69441,,2154,Sandersville,0,1998_2154_0
GA,NM,31745,74116,0,10115.0,90602,Seminole,109 West Third Street,2002,13253,41815,,15878,Donalsonville,0,2002_15878_0
GA,NM,30721,74111,19140,56259.0,81581,Whitfield,118 North Hamilton Street,1999,13313,74111,"Dalton, GA",34116,Dalton,0,1999_34116_0
GA,NM,30456,74065,12260,10476.0,84455,Burke,731 Charles Perry Ave,2020,13033,16118,"Augusta-Richmond County, GA-SC",16288,Sardis,0,2020_16288_0
GA,NM,39845,74029,0,78225.0,90081,Seminole,113-115 West Second Street,2016,13253,59608,,35319,Donalsonville,0,2016_35319_0
GA,N,30245,74014,12060,38826.0,82519,Gwinnett,850 Lawrenceville-Suwanee Road,1997,13135,6221,"Atlanta-Sandy Springs-Roswell, GA",27124,Lawrenceville,0,1997_27124_0
GA,NM,30052,73999,12060,429271.0,97419,Gwinnett,3825 Harrison Road,2007,13135,73999,"Atlanta-Sandy Springs-Roswell, GA",57882,Loganville,0,2007_57882_0
GA,N,30204,73998,12060,1395.0,84846,Lamar,315 Thomaston Street,1998,13171,73998,"Atlanta-Sandy Springs-Roswell, GA",2119,Barnesville,0,1998_2119_0
GA,NM,31816,73996,12060,11000.0,81202,Meriwether,142 West Main Street,2020,13199,73996,"Atlanta-Sandy Springs-Alpharetta, GA",16916,Manchester,0,2020_16916_0
GA,NM,31548,73971,0,13549.0,81677,Camden,201 East King Avenue,2009,13039,50501,,19753,Kingsland,0,2009_19753_0
GA,NM,31014,73951,0,10464.0,84173,Bleckley,124 East Dykes Street,2017,13023,53211,,16275,Cochran,0,2017_16275_0
GA,NM,30512,73918,0,362288.0,86559,Union,336 Blue Ridge Street,2006,13291,65999,,57352,Blairsville,0,2006_57352_0
GA,NM,39828,73902,0,5397.0,89046,Grady,201 South Broad Street,2005,13131,66427,,8483,Cairo,0,2005_8483_0
GA,NM,30340,73893,12060,56125.0,85803,DeKalb,"5150 Buford Hwy, # B-130",2004,13089,73893,"Atlanta-Sandy Springs-Roswell, GA",34046,Doraville,0,2004_34046_0
GA,SA,30236,73866,12060,43680.0,81746,Clayton,101 N. Main St.,1995,13063,41136,"Atlanta-Sandy Springs-Roswell, GA",30846,Jonesboro,0,1995_30846_0
GA,NM,31023,73784,0,10891.0,87011,Dodge,Main Street,1998,13091,59339,,16780,Eastman,0,1998_16780_0
GA,N,30830,73753,12260,1429.0,93010,Burke,Liberty Street,2007,13033,73753,"Augusta-Richmond County, GA-SC",2160,Waynesboro,0,2007_2160_0
GA,NM,30456,73623,12260,10476.0,82293,Burke,731 Charles Perry Ave,2014,13033,18169,"Augusta-Richmond County, GA-SC",16288,Sardis,0,2014_16288_0
GA,NM,31510,73598,0,9967.0,82969,Bacon,501 West 12th Street,2009,13005,57004,,15699,Alma,0,2009_15699_0
GA,NM,31021,73566,0,11848.0,81278,Laurens,301 Bellevue Avenue,1996,13175,58853,,17910,Dublin,0,1996_17910_0
GA,NM,31024,73554,0,10364.0,84496,Putnam,209 South Jefferson Street,1999,13237,55400,,16152,Eatonton,0,1999_16152_0
GA,NM,30439,73547,0,9634.0,89631,Candler,2 Southeast Broad Street,1996,13043,73547,,15292,Metter,0,1996_15292_0
GA,NM,30677,73524,12020,12064.0,81813,Oconee,Main Street,1994,13219,60926,"Athens-Clarke County, GA",18143,Watkinsville,0,1994_18143_0
GA,NM,30630,73502,12020,139.0,82301,Oglethorpe,Main Street,2005,13221,60448,"Athens-Clarke County, GA",175,Crawford,0,2005_175_0
GA,NM,30417,73496,0,10068.0,82332,Evans,121 West Main Street,1998,13109,63481,,15826,Claxton,0,1998_15826_0
GA,NM,39842,73460,10500,558.0,86307,Terrell,201-209 1/2 Main Street,2004,13273,73460,"Albany, GA",876,Dawson,0,2004_876_0
GA,NM,30446,73452,0,3888.0,80222,Screven,Broad and Church Streets,2014,13251,51409,,5704,Newington,0,2014_5704_0
GA,NM,31827,73414,17980,135.0,82757,Talbot,26 West Monroe Street,2019,13263,34318,"Columbus, GA-AL",170,Talbotton,0,2019_170_0
GA,NM,31082,73396,0,1423.0,84238,Washington,216 North Harris Street,2001,13303,66337,,2154,Sandersville,0,2001_2154_0
GA,N,30024,73374,12060,56252.0,79379,Gwinnett,505 Peachtree Industrial Boulevard,1999,13135,73374,"Atlanta-Sandy Springs-Roswell, GA",34110,Suwanee,0,1999_34110_0
GA,NM,31022,73369,0,5804.0,79838,Laurens,Second Street,1998,13175,27511,,9068,Dudley,0,1998_9068_0
GA,NM,31519,73324,0,13452.0,88667,Coffee,Alabama and Omulgee Streets,2003,13069,36283,,19653,Broxton,0,2003_19653_0
GA,NM,30817,73317,12260,561.0,93739,Lincoln,U.S. Hwy. 378 & Ward Ave.,2004,13181,56823,"Augusta-Richmond County, GA-SC",879,Lincolnton,0,2004_879_0
GA,SM,30501,73314,23580,33179.0,82633,Hall,106 Washington Street,1994,13139,62845,"Gainesville, GA",26503,Gainesville,0,1994_26503_0
GA,NM,30525,73249,0,45749.0,85744,Rabun,Highway 441 South,1998,13241,73249,,32837,Clayton,0,1998_32837_0
GA,NM,30401,73225,0,13195.0,80232,Emanuel,211 North Main Street,1997,13107,68825,,19389,Swainsboro,0,1997_19389_0
GA,NM,31029,73210,31420,122.0,78931,Monroe,1 East Main Street,2004,13207,57766,"Macon, GA",156,Forsyth,0,2004_156_0
GA,SM,30309,73205,12060,48031.0,92144,Fulton,1360 Peachtree Street Northeast,2002,13121,0,"Atlanta-Sandy Springs-Roswell, GA",33784,Atlanta,0,2002_33784_0
GA,NM,31714,73185,0,5106.0,81088,Turner,500 East Washington Avenue,1994,13287,73185,,8023,Ashburn,0,1994_8023_0
GA,NM,31324,73175,42340,45610.0,91754,Bryan,30 Ford Avenue,2000,13029,73175,"Savannah, GA",32744,Richmond Hill,0,2000_32744_0
GA,NM,31510,73116,0,9967.0,82251,Bacon,501 West 12th Street,2010,13005,56299,,15699,Alma,0,2010_15699_0
GA,NM,30339,73111,12060,45602.0,84973,Fulton,6400 Powers Ferry Road,1995,13121,10136,"Atlanta-Sandy Springs-Roswell, GA",32736,Atlanta,0,1995_32736_0
GA,NM,30523,73084,0,440470.0,87472,Habersham,111 Southern Bank Drive,2010,13137,73084,,58143,Clarkesville,0,2010_58143_0
GA,N,30513,73074,0,3271.0,81767,Fannin,Depot and West First Streets,2000,13111,64726,,4927,Blue Ridge,0,2000_4927_0
GA,NM,31816,73051,12060,11000.0,98219,Meriwether,142 West Main Street,2008,13199,73051,"Atlanta-Sandy Springs-Roswell, GA",16916,Manchester,0,2008_16916_0
GA,NM,30629,73048,12020,9670.0,87828,Madison,406 Sunset Avenue,2001,13195,38726,"Athens-Clarke County, GA",15337,Comer,0,2001_15337_0
GA,NM,31087,73039,0,6429.0,84231,Hancock,12855 Broad St,2022,13141,73039,,10057,Sparta,0,2022_10057_0
GA,NM,30741,73037,16860,12804.0,80843,Walker,316 Chickamauga Avenue,1994,13295,66291,"Chattanooga, TN-GA",18959,Rossville,0,1994_18959_0
GA,NM,31827,72965,0,135.0,80725,Talbot,26 West Monroe Street,2018,13263,41028,,170,Talbotton,0,2018_170_0
GA,NM,30214,72960,12060,141.0,90487,Fayette,710 North Glynn Street,2006,13113,18517,"Atlanta-Sandy Springs-Roswell, GA",178,Fayetteville,0,2006_178_0
GA,NM,30120,72940,12060,14867.0,82658,Bartow,301 East Church Street,1994,13015,63195,"Atlanta-Sandy Springs-Roswell, GA",21495,Cartersville,0,1994_21495_0
GA,NM,31742,72842,10500,9717.0,82839,Terrell,121-7 East Lee Street,1998,13273,65558,"Albany, GA",15400,Dawson,0,1998_15400_0
GA,NM,30286,72822,0,14887.0,96020,Upson,617 North Church Street,2009,13293,63426,,21526,Thomaston,0,2009_21526_0
GA,NM,30534,72813,12060,451399.0,74250,Dawson,70 Carlisle Road,2015,13085,65370,"Atlanta-Sandy Springs-Roswell, GA",58421,Dawsonville,0,2015_58421_0
GA,NM,30742,72807,16860,13014.0,80261,Catoosa,240 Battlefield Parkway,1997,13047,51636,"Chattanooga, TN-GA",19195,Fort Oglethorpe,0,1997_19195_0
GA,NM,31816,72798,12060,11000.0,76128,Meriwether,142 W Main St,2023,13199,72798,"Atlanta-Sandy Springs-Roswell, GA",16916,Manchester,0,2023_16916_0
GA,NM,30534,72785,12060,11286.0,80908,Dawson,109 Highway 53 West,1997,13085,57945,"Atlanta-Sandy Springs-Roswell, GA",17263,Dawsonville,0,1997_17263_0
GA,NM,30295,72775,12060,137.0,86189,Pike,400 Griffin Street,1996,13231,61766,"Atlanta-Sandy Springs-Roswell, GA",172,Zebulon,0,1996_172_0
GA,SA,30752,72772,16860,38968.0,82148,Dade,12255 South Main Street,2009,13083,52997,"Chattanooga, TN-GA",27153,Trenton,0,2009_27153_0
GA,NM,30214,72757,12060,457849.0,90053,Fayette,131 Gingercake Road,2017,13113,72757,"Atlanta-Sandy Springs-Roswell, GA",58599,Fayetteville,0,2017_58599_0
GA,NM,31557,72720,0,6427.0,78625,Pierce,U.S. Highway 82,1999,13229,16079,,10055,Patterson,0,1999_10055_0
GA,NM,30517,72683,0,431711.0,96193,Jackson,6700 Hwy 53,2007,13157,72683,,57928,Braselton,0,2007_57928_0
